capacity_bytes,date,failure,gray_n,model,serial_number,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_1_normalized,smart_1_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_22_normalized,smart_22_raw,smart_235_normalized,smart_235_raw,smart_23_normalized,smart_23_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_24_normalized,smart_24_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw
4000787030016,2018-06-17,0,1,ST4000DM000,Z304KBLQ,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,95.0,5.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,93.0,15419.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,157381760.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22737.0,100.0,42036075904.0,100.0,79587518346.0,,,,,,,,,,,,,,,94.0,0.0,100.0,6.0,100.0,0.0,78.0,66748964.0,,,74.0,22874.0
8001563222016,2018-06-17,0,1,ST8000DM002,ZA12PTLA,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,76.0,24.0,96.0,9455.0,100.0,1.0,95.0,10622.0,24.0,24.0,19.0,180107920.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,180107920.0,,,,,,,,,,,,,,,,,,,,,,,100.0,14977.0,100.0,50859299520.0,100.0,77327843124.0,,,,,,,,,,,,,,,94.0,0.0,100.0,3.0,100.0,904.0,96.0,3566788247.0,,,83.0,15012.0
4000787030016,2018-06-16,0,1,ST4000DM000,Z305KQZK,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,100.0,189.0,22.0,22.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,115.0,98217384.0,,,,,,,,,,,,,,,,,,,,,,,100.0,11106.0,100.0,16922040800.0,100.0,78958455877.0,,,,,,,,,,,,,,,94.0,0.0,100.0,6.0,100.0,8.0,88.0,707175183.0,,,88.0,11109.0
12000138625024,2018-06-16,0,1,ST12000NM0007,ZCH07Z2B,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,48.0,100.0,1296.0,30.0,30.0,83.0,199917144.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,199917144.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,5258.0,100.0,38388108128.0,100.0,49702525680.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,85.0,9284010792.0,,,94.0,5702.0
12000138625024,2018-06-16,0,1,ST12000NM0007,ZJV00CY5,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,20.0,100.0,273.0,32.0,32.0,79.0,88281848.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,88281848.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,3874.0,100.0,34280259360.0,100.0,42224116370.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,87.0,547010691.0,,,96.0,3937.0
4000787030016,2018-06-02,0,1,ST4000DM000,S3010MF7,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,91.0,19656.0,31.0,31.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,175004992.0,,,,,,,,,,,,,,,,,,,,,,,100.0,24212.0,100.0,48330513504.0,100.0,88902023920.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,83.0,201877868.0,,,73.0,24322.0
4000787030016,2018-01-23,0,1,ST4000DM000,S301K6GP,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,96.0,9502.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,114.0,69382128.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19534.0,100.0,42179785144.0,100.0,56549393250.0,,,,,,,,,,,,,,,91.0,0.0,100.0,8.0,100.0,0.0,89.0,900447445.0,,,78.0,19602.0
4000787030016,2018-01-23,0,1,ST4000DM000,Z304KCNH,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,94.0,13703.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,109.0,23766992.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19286.0,100.0,43158775976.0,100.0,54398006162.0,,,,,,,,,,,,,,,91.0,0.0,100.0,9.0,100.0,0.0,89.0,866589027.0,,,78.0,19420.0
12000138625024,2018-01-23,0,1,ST12000NM0007,ZCH073SG,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,5.0,100.0,1101.0,32.0,32.0,81.0,141052096.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,141052096.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,449.0,100.0,4311615736.0,100.0,3397805206.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,77.0,50547310.0,,,99.0,987.0
4000787030016,2018-01-23,0,1,ST4000DM000,S300Z7GP,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,87.0,26922.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,159240824.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22211.0,100.0,51732199272.0,100.0,101079713470.0,,,,,,,,,,,,,,,92.0,0.0,100.0,8.0,100.0,0.0,82.0,173846657.0,,,75.0,22469.0
8001563222016,2018-01-23,0,1,ST8000DM002,ZA12Q6AW,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,61.0,39.0,98.0,4752.0,100.0,2.0,98.0,4871.0,39.0,39.0,1.0,54358304.0,,,100.0,0.0,100.0,0.0,200.0,0.0,77.0,54358304.0,,,,,,,,,,,,,,,,,,,,,,,100.0,11607.0,100.0,45065166128.0,100.0,56043874910.0,,,,,,,,,,,,,,,97.0,0.0,100.0,2.0,100.0,0.0,94.0,2318239458.0,,,87.0,11667.0
4000787030016,2018-08-07,0,1,ST4000DM000,Z30149EV,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,99.0,1.0,100.0,1.0,87.0,13.0,68.0,32.0,100.0,0.0,100.0,4.0,93.0,14498.0,32.0,32.0,,,,,100.0,160.0,100.0,160.0,200.0,0.0,111.0,34343624.0,,,,,,,,,,,,,,,,,,,,,,,100.0,38349.0,100.0,28456526500.0,100.0,260335481421.0,,,,,,,,,,,,,,,92.0,0.0,100.0,12.0,100.0,0.0,81.0,126223812.0,,,57.0,38402.0
8001563222016,2018-08-07,0,1,ST8000DM002,ZA12627A,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,91.0,9.0,100.0,0.0,100.0,0.0,65.0,35.0,81.0,39221.0,100.0,1.0,95.0,11708.0,35.0,35.0,25.0,105275352.0,,,100.0,16.0,100.0,16.0,200.0,0.0,80.0,105275352.0,,,,,,,,,,,,,,,,,,,,,,,100.0,16196.0,100.0,52016026544.0,100.0,93888850668.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,24.0,96.0,3663158887.0,,,82.0,16230.0
500107862016,2018-08-13,0,1,TOSHIBA MQ01ABF050,564ESIZ1S,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18.0,100.0,0.0,100.0,384.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,63.0,14938.0,100.0,0.0,100.0,0.0,,,100.0,251.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1339.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,14936.0
500107862016,2018-08-13,0,1,WDC WD5000LPVX,WD-WX61A24V5789,100.0,0.0,100.0,0.0,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,11.0,189.0,34091.0,116.0,27.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,52.0,35768.0,,,,,,,,,,,,,,,,,,,153.0,1341.0,100.0,94.0,200.0,0.0,200.0,0.0,,,53.0,34665.0
500107862016,2018-08-13,0,1,WDC WD5000LPVX,WD-WX81A74A5R8J,100.0,0.0,100.0,0.0,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,1.0,200.0,756.0,119.0,24.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,1525.0,100.0,10.0,200.0,0.0,200.0,0.0,,,56.0,32826.0
500107862016,2018-08-13,0,1,WDC WD5000LPVX,WD-WX71A24H8908,100.0,0.0,100.0,0.0,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,7.0,190.0,30398.0,118.0,25.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,51.0,35784.0,,,,,,,,,,,,,,,,,,,155.0,1216.0,100.0,102.0,200.0,0.0,200.0,0.0,,,53.0,34670.0
500107862016,2018-08-13,0,1,ST500LM012 HN,S2ZYJ9AF511164,252.0,0.0,100.0,867.0,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,252.0,0.0,,,64.0,24.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,3.0,100.0,308.0,100.0,362242.0,,,,,,,100.0,867.0,,,93.0,77627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.0,94.0,2002.0,100.0,14.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,27845.0
500107862016,2018-08-13,0,1,TOSHIBA MQ01ABF050,564ESIZIS,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,331.0,100.0,39.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,63.0,14938.0,100.0,0.0,100.0,0.0,,,100.0,259.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1363.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,14936.0
12000138625024,2018-04-13,0,1,ST12000NM0007,ZCH08YB3,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,61.0,39.0,100.0,0.0,,,72.0,28.0,,,100.0,7.0,100.0,144.0,28.0,28.0,83.0,193016944.0,,,100.0,88.0,100.0,88.0,200.0,0.0,83.0,193016944.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2207.0,100.0,25452493064.0,100.0,34555090686.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,64.0,85.0,342694561.0,,,98.0,2233.0
4000787030016,2018-04-13,0,1,ST4000DM000,Z300YM2H,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,97.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,88.0,12.0,75.0,25.0,100.0,0.0,100.0,1.0,89.0,23315.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,207674288.0,,,,,,,,,,,,,,,,,,,,,,,100.0,30138.0,100.0,24257241910.0,100.0,162864550589.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,0.0,81.0,131227151.0,,,66.0,30294.0
500107862016,2018-04-13,0,1,ST500LM012 HN,S2ZYJ9DFA03954,252.0,0.0,100.0,600.0,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,2.0,,,64.0,24.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,200.0,0.0,100.0,8.0,100.0,179283.0,,,,,,,100.0,600.0,,,85.0,156930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.0,93.0,2157.0,100.0,19.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,18403.0
4000787030016,2018-04-13,0,1,ST4000DM000,Z302A0MB,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,88.0,25482.0,25.0,25.0,,,,,1.0,22928.0,1.0,22928.0,200.0,0.0,108.0,53585146.0,,,,,,,,,,,,,,,,,,,,,,,100.0,28178.0,100.0,28643088633.0,100.0,215973990718.0,,,,,,,,,,,,,,,91.0,0.0,100.0,12.0,99.0,976.0,79.0,98812239.0,,,68.0,28275.0
12000138625024,2018-04-13,0,1,ST12000NM0007,ZCH0688C,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,23.0,100.0,92.0,28.0,28.0,79.0,76894344.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,76894344.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1967.0,100.0,27089248352.0,100.0,16933029172.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,84.0,226993202.0,,,98.0,1976.0
4000787030016,2018-03-26,0,1,ST4000DM000,Z3020W6P,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,9.0,78.0,22.0,100.0,0.0,100.0,0.0,97.0,6480.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,227672432.0,,,,,,,,,,,,,,,,,,,,,,,100.0,29946.0,100.0,23909670560.0,100.0,170042534276.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,81.0,146558215.0,,,66.0,29987.0
4000787030016,2018-03-26,0,1,ST4000DM000,S301GQ1G,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,96.0,9136.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,210283760.0,,,,,,,,,,,,,,,,,,,,,,,100.0,21026.0,100.0,43270721440.0,100.0,73174599661.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,69.0,10184677.0,,,76.0,21099.0
8001563222016,2018-03-26,0,1,ST8000NM0055,ZA174KSV,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,99.0,2278.0,100.0,97.0,100.0,467.0,30.0,30.0,84.0,243434248.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,243434248.0,,,,,,,,,,,,,,,,,,,,,,,100.0,6263.0,100.0,24693991768.0,100.0,31815297572.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,91.0,1262734990.0,,,93.0,6301.0
4000787030016,2018-03-26,0,1,ST4000DM000,Z3025LWT,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,7.0,88.0,12.0,75.0,25.0,100.0,0.0,100.0,1.0,1.0,317737.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,121428584.0,,,,,,,,,,,,,,,,,,,,,,,100.0,27229.0,100.0,24273314075.0,100.0,201223798749.0,,,,,,,,,,,,,,,92.0,0.0,100.0,10.0,100.0,0.0,78.0,77890964.0,,,67.0,29472.0
8001563222016,2018-03-24,0,1,ST8000NM0055,ZA14ELJ1,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,74.0,26.0,91.0,18727.0,100.0,52.0,100.0,1145.0,26.0,26.0,81.0,116463576.0,,,100.0,16.0,100.0,16.0,200.0,0.0,67.0,116463576.0,,,,,,,,,,,,,,,,,,,,,,,100.0,8808.0,100.0,38152430080.0,100.0,65555920932.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,97.0,15576.0,91.0,1233657611.0,,,90.0,8838.0
500107862016,2018-03-18,0,1,WDC WD5000LPVX,WD-WXQ1E93PHPD7,100.0,0.0,100.0,0.0,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,200.0,4.0,61.0,417685.0,118.0,25.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,1108.0,99.0,1616.0,200.0,0.0,200.0,0.0,,,53.0,34811.0
12000138625024,2018-03-18,0,1,ST12000NM0007,ZJV007J1,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,4.0,100.0,192.0,24.0,24.0,79.0,74716901.0,,,100.0,24.0,100.0,24.0,200.0,0.0,79.0,74716901.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,176.0,100.0,779677112.0,100.0,271657243.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,14.0,65.0,3240996.0,,,100.0,272.0
500107862016,2018-04-11,0,1,TOSHIBA MQ01ABF050,57HBWEEDT,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,99.0,13305.0,100.0,38.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,93.0,2815.0,100.0,0.0,100.0,0.0,,,100.0,273.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1965.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,2867.0
6001175126016,2018-04-05,0,1,ST6000DX000,Z4D0BCDQ,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,51540393996.0,100.0,0.0,76.0,24.0,87.0,27797.0,100.0,0.0,49.0,102638.0,24.0,24.0,76.0,164525705.0,,,100.0,0.0,100.0,0.0,200.0,0.0,101.0,164525705.0,,,,,,,,,,,,,,,,,,,,,,,100.0,248352188949869.0,100.0,50987006408.0,100.0,79933606783.0,,,,,,,,,,,,,,,97.0,0.0,100.0,2.0,85.0,41056.0,91.0,1508152505.0,,,70.0,26430.0
8001563222016,2018-04-05,0,1,ST8000NM0055,ZA180ZF8,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,55.0,45.0,98.0,4998.0,100.0,11.0,99.0,2588.0,45.0,45.0,78.0,56341816.0,,,100.0,0.0,100.0,0.0,200.0,0.0,78.0,56341816.0,,,,,,,,,,,,,,,,,,,,,,,100.0,5701.0,100.0,29322072952.0,100.0,57414580196.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,90.0,1048729806.0,,,94.0,5739.0
8001563222016,2018-04-05,0,1,ST8000DM002,ZA10B79C,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,36.0,100.0,329.0,27.0,27.0,1.0,31928344.0,,,100.0,0.0,100.0,0.0,200.0,0.0,75.0,31928344.0,,,,,,,,,,,,,,,,,,,,,,,100.0,16348.0,100.0,34850943232.0,100.0,80858894184.0,,,,,,,,,,,,,,,87.0,0.0,100.0,7.0,100.0,0.0,92.0,1419509419.0,,,82.0,16353.0
500107862016,2018-04-05,0,1,TOSHIBA MQ01ABF050,564ESIYYS,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,11.0,100.0,0.0,100.0,1544.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,64.0,14708.0,100.0,0.0,100.0,0.0,,,100.0,253.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1337.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,14711.0
500107862016,2018-08-05,0,1,TOSHIBA MQ01ABF050,5641SFS9S,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,2.0,100.0,764.0,100.0,35.0,,,100.0,0.0,100.0,656.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,65.0,14275.0,100.0,0.0,100.0,0.0,,,100.0,249.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1359.0,100.0,15.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,14335.0
6001175126016,2018-08-05,0,1,WDC WD60EFRX,WD-WX11DA4DJZVD,100.0,0.0,100.0,0.0,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,2.0,200.0,963.0,130.0,22.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,9133.0,100.0,16.0,200.0,0.0,200.0,0.0,,,58.0,31081.0
12000138625024,2018-08-05,0,1,ST12000NM0007,ZCH07C2E,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,1.0,4041.0,100.0,0.0,,,78.0,22.0,,,100.0,64.0,100.0,1352.0,22.0,22.0,77.0,52004912.0,,,100.0,0.0,100.0,0.0,200.0,0.0,77.0,52004912.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,6453.0,100.0,42051994880.0,100.0,57853618892.0,,,,,,,,,,,,,,,94.0,0.0,100.0,5.0,100.0,63.0,89.0,5112864067.0,,,93.0,6908.0
4000787030016,2018-08-05,0,1,ST4000DM000,Z30251HT,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,73.0,27.0,100.0,0.0,100.0,0.0,64.0,72873.0,27.0,27.0,,,,,93.0,1248.0,93.0,1248.0,200.0,0.0,117.0,136793160.0,,,,,,,,,,,,,,,,,,,,,,,100.0,32974.0,100.0,26301112126.0,100.0,261966230055.0,,,,,,,,,,,,,,,92.0,0.0,100.0,12.0,100.0,0.0,86.0,4758199080.0,,,62.0,33557.0
8001563222016,2018-08-05,0,1,ST8000NM0055,ZA180XB3,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,85.0,15.0,100.0,0.0,100.0,0.0,72.0,28.0,99.0,3375.0,100.0,35.0,99.0,3781.0,28.0,28.0,79.0,71616368.0,,,100.0,0.0,100.0,0.0,200.0,0.0,52.0,71616368.0,,,,,,,,,,,,,,,,,,,,,,,100.0,8829.0,100.0,31759689360.0,100.0,52935653840.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,98.0,10496.0,94.0,2627934133.0,,,90.0,8845.0
4000787030016,2018-08-05,0,1,ST4000DM000,Z30242ZQ,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,88.0,12.0,100.0,0.0,95.0,5.0,81.0,19.0,100.0,0.0,100.0,0.0,82.0,37515.0,19.0,19.0,,,,,98.0,408.0,98.0,408.0,200.0,0.0,110.0,26964912.0,,,,,,,,,,,,,,,,,,,,,,,100.0,33099.0,100.0,23705089509.0,100.0,187931166145.0,,,,,,,,,,,,,,,92.0,0.0,100.0,17.0,100.0,0.0,82.0,4466203198.0,,,62.0,33341.0
12000138625024,2018-08-05,0,1,ST12000NM0007,ZCH0AD3T,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,,,64.0,36.0,,,100.0,70.0,100.0,291.0,36.0,36.0,79.0,81203888.0,,,99.0,584.0,99.0,584.0,200.0,0.0,79.0,81203888.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,4902.0,100.0,26388764704.0,100.0,35948409126.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,86.0,441001596.0,,,95.0,4957.0
12000138625024,2018-08-05,0,1,ST12000NM0007,ZCH07N75,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,94.0,6.0,100.0,0.0,,,62.0,38.0,,,100.0,65.0,100.0,937.0,38.0,38.0,82.0,151301456.0,,,100.0,376.0,100.0,376.0,200.0,0.0,82.0,151301456.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,5478.0,100.0,35044665024.0,100.0,37372350828.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,1012.0,88.0,577952569.0,,,94.0,5769.0
6001175126016,2018-08-05,0,1,ST6000DX000,Z4D04N4K,100.0,0.0,,,100.0,56.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,87.0,13.0,75.0,25.0,1.0,508009.0,100.0,0.0,53.0,95160.0,25.0,25.0,61.0,53359508.0,,,100.0,0.0,100.0,0.0,200.0,0.0,113.0,53359508.0,,,,,,,,,,,,,,,,,,,,,,,100.0,41755672082919.0,100.0,37268331347.0,100.0,2469912012428.0,,,,,,,,,,,,,,,87.0,0.0,100.0,57.0,100.0,0.0,86.0,18923276209.0,,,63.0,33106.0
