date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2018-05-08,S301NH4N,ST4000DM000,4000787030016,1,105.0,7566128.0,,,94.0,0.0,100.0,6.0,100.0,0.0,79.0,85481124.0,,,76.0,21654.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,97.0,7203.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,21595.0,100.0,44185186576.0,100.0,96720413324.0,,,,,,,,,,
2018-05-20,57GGPD9CT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,2008.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,78.0,100.0,4.0,100.0,49.0,100.0,36.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,,,100.0,257.0,,,100.0,0.0,,,,,,,,,,,,,,
2018-05-20,ZCH080PE,ST12000NM0007,12000138625024,1,78.0,63409504.0,,,95.0,0.0,100.0,4.0,100.0,1.0,88.0,4910137873.0,,,95.0,4993.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,31.0,100.0,1121.0,27.0,27.0,78.0,63409504.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,4618.0,100.0,36837261040.0,100.0,45501648825.0,,,,,,,,,,
2018-05-20,ZCH0AZT2,ST12000NM0007,12000138625024,1,79.0,76423528.0,,,97.0,0.0,100.0,3.0,98.0,10840.0,84.0,263645480.0,,,97.0,3105.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,,,63.0,37.0,,,100.0,51.0,100.0,205.0,37.0,37.0,79.0,76423528.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,3062.0,100.0,18380125728.0,100.0,19782280046.0,,,,,,,,,,
2018-05-21,W300G8BL,ST4000DM000,4000787030016,1,120.0,243883936.0,,,91.0,0.0,100.0,10.0,100.0,0.0,81.0,151746814.0,,,67.0,29360.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,1.0,97.0,6468.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,29312.0,100.0,19330661046.0,100.0,71595784398.0,,,,,,,,,,
2018-05-21,VKGKSYSX,HGST HUH728080ALE600,8001563222016,1,100.0,0.0,134.0,104.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,4439.0,100.0,0.0,,,100.0,1.0,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,11613.0,91.0,11613.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21,ZCH0953X,ST12000NM0007,12000138625024,1,83.0,203509928.0,,,98.0,0.0,100.0,2.0,100.0,144.0,80.0,100386201.0,,,98.0,1922.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,75.0,25.0,100.0,0.0,,,70.0,30.0,,,100.0,44.0,100.0,614.0,30.0,30.0,83.0,203509928.0,,,100.0,224.0,100.0,224.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1695.0,100.0,8530591728.0,100.0,8518733534.0,,,,,,,,,,
2018-05-21,ZCH07D2N,ST12000NM0007,12000138625024,1,81.0,124895208.0,,,94.0,0.0,100.0,5.0,100.0,0.0,88.0,627405303.0,,,95.0,5086.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4295032833.0,,,70.0,30.0,,,100.0,35.0,100.0,1270.0,30.0,30.0,81.0,124895208.0,,,100.0,0.0,100.0,0.0,200.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,4647.0,100.0,36246826152.0,100.0,44444534090.0,,,,,,,,,,
2018-05-21,Z302D4HV,ST4000DM000,4000787030016,1,114.0,72523776.0,,,95.0,0.0,100.0,5.0,100.0,0.0,81.0,127407628.0,,,93.0,6870.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,80.0,41272.0,23.0,23.0,,,,,100.0,104.0,100.0,104.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,6570.0,100.0,8786785887.0,100.0,9087369731.0,,,,,,,,,,
2018-05-21,PL1331LAGSGGMH,HGST HMS5C4040ALE640,4000787030016,1,100.0,0.0,134.0,102.0,140.0,557.0,100.0,11.0,100.0,0.0,100.0,0.0,113.0,42.0,97.0,27420.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,421.0,100.0,421.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,Z3040LRE,ST4000DM000,4000787030016,1,111.0,29805360.0,,,92.0,0.0,100.0,8.0,100.0,0.0,76.0,46869968.0,,,74.0,23288.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,86.0,28560.0,21.0,21.0,,,,,99.0,224.0,99.0,224.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,23100.0,100.0,23374622528.0,100.0,187193466819.0,,,,,,,,,,
2018-05-09,ZCH07AT8,ST12000NM0007,12000138625024,1,81.0,115118464.0,,,97.0,0.0,100.0,3.0,100.0,32.0,81.0,13318440115.0,,,96.0,4358.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,17180131332.0,,,61.0,39.0,,,100.0,68.0,100.0,452.0,39.0,39.0,81.0,115118464.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,4242.0,100.0,26924445888.0,100.0,32516957728.0,,,,,,,,,,
2018-05-09,ZCH083DQ,ST12000NM0007,12000138625024,1,75.0,30744376.0,,,96.0,0.0,100.0,4.0,93.0,28304.0,86.0,397561873.0,,,96.0,3540.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,29.0,71.0,100.0,0.0,,,63.0,37.0,,,100.0,17.0,100.0,1216.0,37.0,37.0,75.0,30744376.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2978.0,100.0,24731608064.0,100.0,30719130384.0,,,,,,,,,,
2018-05-09,ZJV00CZL,ST12000NM0007,12000138625024,1,81.0,123423352.0,,,96.0,0.0,100.0,3.0,100.0,0.0,84.0,238627062.0,,,97.0,2843.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,60.0,40.0,,,100.0,46.0,100.0,185.0,40.0,40.0,81.0,123423352.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2803.0,100.0,16826628912.0,100.0,17232401066.0,,,,,,,,,,
2018-05-09,S301GQWN,ST4000DM000,4000787030016,1,104.0,210353211.0,,,95.0,0.0,100.0,5.0,100.0,8.0,82.0,190363694.0,,,76.0,21679.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,89.0,11.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,98.0,5585.0,18.0,18.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,21627.0,100.0,45019328016.0,100.0,94842429916.0,,,,,,,,,,
2018-05-09,Z305D57Q,ST4000DM000,4000787030016,1,105.0,8009552.0,,,94.0,0.0,100.0,6.0,100.0,0.0,89.0,934030685.0,,,78.0,19972.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,99.0,3793.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,19879.0,100.0,39887771536.0,100.0,75620292686.0,,,,,,,,,,
2018-04-06,Z4D0BCDQ,ST6000DX000,6001175126016,1,98.0,13103040.0,,,97.0,0.0,100.0,2.0,81.0,49720.0,91.0,1509751400.0,,,70.0,26456.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,60130459662.0,100.0,0.0,76.0,24.0,87.0,27815.0,100.0,0.0,49.0,102639.0,24.0,24.0,66.0,13103040.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,28394028819847.0,100.0,51063134528.0,100.0,79996576379.0,,,,,,,,,,
2018-04-06,ZA180ZF8,ST8000NM0055,8001563222016,1,84.0,239661816.0,,,96.0,0.0,100.0,3.0,100.0,0.0,90.0,1052019579.0,,,94.0,5763.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,56.0,44.0,98.0,5016.0,100.0,11.0,99.0,2595.0,44.0,44.0,84.0,239661816.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,5725.0,100.0,29387278328.0,100.0,57532694820.0,,,,,,,,,,
2018-04-06,ZA10B79C,ST8000DM002,8001563222016,1,64.0,52083528.0,,,87.0,0.0,100.0,7.0,100.0,0.0,92.0,1422108398.0,,,82.0,16376.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,36.0,100.0,329.0,27.0,27.0,1.0,52083528.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,16371.0,100.0,34924310328.0,100.0,81050870360.0,,,,,,,,,,
2018-04-06,564ESIYYS,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1337.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,14736.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,11.0,100.0,0.0,100.0,1544.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,64.0,14733.0,100.0,0.0,100.0,0.0,,,100.0,253.0,,,100.0,0.0,,,,,,,,,,,,,,
2018-04-12,57HBWEEDT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1965.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,2884.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,99.0,13305.0,100.0,38.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,93.0,2833.0,100.0,0.0,100.0,0.0,,,100.0,273.0,,,100.0,0.0,,,,,,,,,,,,,,
2018-06-03,S3010MF7,ST4000DM000,4000787030016,1,119.0,233591272.0,,,95.0,0.0,100.0,5.0,100.0,0.0,83.0,202896217.0,,,73.0,24346.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,91.0,19656.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,24236.0,100.0,48342859744.0,100.0,89091075167.0,,,,,,,,,,
2018-06-17,Z305KQZK,ST4000DM000,4000787030016,1,118.0,186074672.0,,,94.0,0.0,100.0,6.0,100.0,8.0,88.0,710003196.0,,,88.0,11133.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,100.0,189.0,21.0,21.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,11130.0,100.0,16940320424.0,100.0,79095401946.0,,,,,,,,,,
2018-06-17,ZCH07Z2B,ST12000NM0007,12000138625024,1,83.0,195840976.0,,,97.0,0.0,100.0,3.0,100.0,0.0,85.0,9286909446.0,,,94.0,5727.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,48.0,100.0,1297.0,28.0,28.0,83.0,195840976.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5282.0,100.0,38492480984.0,100.0,49838217448.0,,,,,,,,,,
2018-06-17,ZJV00CY5,ST12000NM0007,12000138625024,1,81.0,116385128.0,,,97.0,0.0,100.0,3.0,100.0,0.0,87.0,549773076.0,,,96.0,3961.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,20.0,100.0,274.0,31.0,31.0,81.0,116385128.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,3897.0,100.0,34358302224.0,100.0,42418317586.0,,,,,,,,,,
2018-06-16,S2ZYJ9CF715322,ST500LM012 HN,500107862016,1,100.0,69.0,252.0,0.0,95.0,1759.0,100.0,19.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,29014.0,252.0,0.0,100.0,576.0,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,252.0,0.0,,,64.0,34.0,100.0,0.0,252.0,0.0,100.0,8.0,252.0,0.0,200.0,0.0,100.0,295729.0,,,,,,,100.0,576.0,,,42.0,590038.0,,,,,,,,,,,,,,,,,,,,
2018-06-16,Z3025M89,ST4000DM000,4000787030016,1,114.0,62979936.0,,,94.0,0.0,100.0,6.0,100.0,0.0,80.0,112308857.0,,,64.0,31636.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,73.0,27.0,100.0,0.0,100.0,0.0,92.0,16956.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,31521.0,100.0,25826962019.0,100.0,159770498645.0,,,,,,,,,,
2018-06-16,ZCH0CJ43,ST12000NM0007,12000138625024,1,80.0,92381024.0,,,97.0,0.0,100.0,2.0,100.0,0.0,83.0,181262214.0,,,99.0,1251.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,3.0,100.0,121.0,31.0,31.0,80.0,92381024.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1220.0,100.0,15523334712.0,100.0,15330825790.0,,,,,,,,,,
2018-06-16,ZCH020SC,ST12000NM0007,12000138625024,1,83.0,200423440.0,,,99.0,0.0,100.0,1.0,100.0,0.0,70.0,8973144.0,,,100.0,83.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,3.0,100.0,8.0,25.0,25.0,83.0,200423440.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,82.0,100.0,7040931696.0,100.0,483732346.0,,,,,,,,,,
2018-06-02,Z4D0B8KL,ST6000DX000,6001175126016,1,117.0,138874792.0,,,99.0,0.0,100.0,1.0,100.0,0.0,84.0,273765478.0,,,89.0,10402.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,96.0,9865.0,100.0,0.0,99.0,3209.0,28.0,28.0,68.0,138874792.0,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,116148800596117.0,100.0,19679541616.0,100.0,43974270720.0,,,,,,,,,,
2018-06-02,Z304HS2J,ST4000DM000,4000787030016,1,106.0,12245232.0,,,95.0,0.0,100.0,5.0,100.0,0.0,76.0,44820353.0,,,75.0,22213.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,95.0,10775.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,22051.0,100.0,42646819432.0,100.0,86474211153.0,,,,,,,,,,
2018-06-02,ZCH072P4,ST12000NM0007,12000138625024,1,81.0,140405624.0,,,94.0,0.0,100.0,5.0,100.0,178.0,89.0,734327616.0,,,94.0,5529.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,8590065666.0,,,80.0,20.0,,,100.0,40.0,100.0,449.0,20.0,20.0,81.0,140405624.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5399.0,100.0,39498653936.0,100.0,54880292660.0,,,,,,,,,,
2018-04-13,ZA18BTKS,ST8000NM0055,8001563222016,1,78.0,68224240.0,,,95.0,0.0,100.0,4.0,100.0,64.0,91.0,1139596108.0,,,94.0,5619.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,99.0,2477.0,100.0,9.0,99.0,3775.0,31.0,31.0,78.0,68224240.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,5607.0,100.0,30168843816.0,100.0,46498028358.0,,,,,,,,,,
2018-04-13,Z3025W9T,ST4000DM000,4000787030016,1,104.0,175701986.0,,,92.0,0.0,100.0,14.0,100.0,40.0,86.0,424108755.0,,,65.0,30822.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,1.0,108.0,100.0,0.0,94.0,6.0,82.0,18.0,100.0,0.0,100.0,7.0,96.0,9931.0,18.0,18.0,,,,,48.0,8600.0,48.0,8600.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,30726.0,100.0,25603316010.0,100.0,257136505451.0,,,,,,,,,,
2018-04-13,ZCH0AVWQ,ST12000NM0007,12000138625024,1,78.0,70003072.0,,,99.0,0.0,100.0,1.0,100.0,0.0,85.0,305506065.0,,,98.0,1995.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,6.0,100.0,319.0,31.0,31.0,78.0,70003072.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1895.0,100.0,23786577688.0,100.0,25111641212.0,,,,,,,,,,
2018-04-13,ZCH06PAW,ST12000NM0007,12000138625024,1,79.0,77592960.0,,,95.0,0.0,100.0,4.0,100.0,0.0,85.0,309810564.0,,,96.0,3917.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,15.0,99.0,3528.0,33.0,33.0,79.0,77592960.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2388.0,100.0,22138570992.0,100.0,25547122362.0,,,,,,,,,,
2018-04-13,ZA12RB5W,ST8000DM002,8001563222016,1,71.0,80846008.0,,,98.0,0.0,100.0,1.0,98.0,8824.0,96.0,3885233940.0,,,83.0,14906.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,41.0,59.0,100.0,0.0,100.0,0.0,69.0,31.0,91.0,19867.0,100.0,3.0,99.0,3038.0,31.0,31.0,22.0,80846008.0,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,14853.0,100.0,48482849336.0,100.0,77230314304.0,,,,,,,,,,
2018-04-07,Z305GWV9,ST4000DM000,4000787030016,1,114.0,73207608.0,,,93.0,0.0,100.0,7.0,100.0,0.0,89.0,930753760.0,,,79.0,18725.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,99.0,3206.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,18700.0,100.0,42560483200.0,100.0,81026164213.0,,,,,,,,,,
2018-04-07,PL2331LAGMU4MJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,133.0,104.0,100.0,433.0,100.0,6.0,100.0,0.0,100.0,0.0,115.0,41.0,96.0,33847.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,463.0,100.0,463.0,206.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11,ZCH09VRN,ST12000NM0007,12000138625024,1,80.0,95724760.0,,,98.0,0.0,100.0,2.0,100.0,0.0,70.0,9108924.0,,,100.0,843.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,27.0,100.0,217.0,31.0,31.0,80.0,95724760.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,746.0,100.0,1213256552.0,100.0,835654169.0,,,,,,,,,,
2018-04-05,VKGJMK1X,HGST HUH728080ALE600,8001563222016,1,100.0,0.0,88.0,997.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,3341.0,100.0,0.0,,,100.0,1.0,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,10658.0,92.0,10658.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,ZA132R2A,ST8000NM0055,8001563222016,1,80.0,93856168.0,,,92.0,0.0,100.0,4.0,100.0,0.0,92.0,1508382959.0,,,92.0,7374.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,97.0,6116.0,100.0,1.0,97.0,6026.0,42.0,42.0,1.0,93856168.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,7366.0,100.0,34196851072.0,100.0,60524260816.0,,,,,,,,,,
2018-04-05,PL2331LAHB94AJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,101.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,15844.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,130.0,100.0,130.0,230.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,ZCH0BSM8,ST12000NM0007,12000138625024,1,80.0,98898432.0,,,97.0,0.0,100.0,3.0,100.0,0.0,83.0,206990618.0,,,97.0,2835.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,,,78.0,22.0,,,100.0,54.0,100.0,655.0,22.0,22.0,80.0,98898432.0,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2607.0,100.0,16215983232.0,100.0,20259932468.0,,,,,,,,,,
2018-06-14,W300KQS9,ST4000DM000,4000787030016,1,118.0,195224608.0,,,91.0,0.0,100.0,17.0,100.0,0.0,78.0,82521750.0,,,56.0,39025.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,78.0,22.0,100.0,0.0,100.0,5.0,41.0,119480.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,38115.0,100.0,28091771801.0,100.0,342489667367.0,,,,,,,,,,
