capacity_bytes,date,failure,model,serial_number,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_1_normalized,smart_1_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_22_normalized,smart_22_raw,smart_235_normalized,smart_235_raw,smart_23_normalized,smart_23_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_24_normalized,smart_24_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw
4000787030016,2018-09-13,1,ST4000DM000,S301GMXY,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,94.0,12584.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,115.0,94137368.0,,,,,,,,,,,,,,,,,,,,,,,100.0,26313.0,100.0,49250596832.0,100.0,91787724118.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,84.0,297774760.0,,,70.0,26568.0
4000787030016,2018-09-13,1,ST4000DM000,S300WFKQ,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,36.0,128383.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,218577368.0,,,,,,,,,,,,,,,,,,,,,,,100.0,27239.0,100.0,44766502528.0,100.0,119749891565.0,,,,,,,,,,,,,,,93.0,0.0,100.0,10.0,100.0,0.0,81.0,154369837.0,,,69.0,27737.0
4000787030016,2018-09-13,1,ST4000DM000,Z300YV67,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,79.0,21.0,100.0,0.0,100.0,2.0,77.0,47449.0,21.0,21.0,,,,,99.0,272.0,99.0,272.0,200.0,0.0,119.0,221882768.0,,,,,,,,,,,,,,,,,,,,,,,100.0,33742.0,100.0,25613634201.0,100.0,199519809960.0,,,,,,,,,,,,,,,92.0,0.0,100.0,14.0,82.0,23456.0,82.0,180103762.0,,,62.0,34079.0
12000138625024,2018-09-13,1,ST12000NM0007,ZCH070RB,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4.0,,,64.0,36.0,,,100.0,58.0,99.0,3242.0,36.0,36.0,38.0,217254114.0,,,100.0,0.0,100.0,0.0,200.0,2.0,83.0,217254114.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,6409.0,100.0,37444272016.0,100.0,58232174570.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,89.0,731789485.0,,,92.0,7612.0
4000787030016,2018-09-13,1,ST4000DM000,S301FREY,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,76.0,49697.0,20.0,20.0,,,,,99.0,208.0,99.0,208.0,200.0,0.0,110.0,25373384.0,,,,,,,,,,,,,,,,,,,,,,,100.0,16258.0,100.0,10815604660.0,100.0,46120769453.0,,,,,,,,,,,,,,,92.0,0.0,100.0,10.0,100.0,0.0,85.0,345055180.0,,,82.0,16641.0
8001563222016,2018-09-07,1,ST8000DM002,ZA126E5K,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,85.0,15.0,100.0,0.0,100.0,0.0,70.0,30.0,94.0,13553.0,100.0,2.0,95.0,11667.0,30.0,30.0,22.0,54062616.0,,,100.0,32.0,100.0,32.0,200.0,0.0,63.0,54062616.0,,,,,,,,,,,,,,,,,,,,,,,100.0,18597.0,100.0,55680002696.0,100.0,92565600176.0,,,,,,,,,,,,,,,96.0,0.0,100.0,2.0,100.0,296.0,88.0,669557852.0,,,79.0,18649.0
10000831348736,2018-09-07,1,ST10000NM0086,ZA21HD7E,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,75.0,25.0,99.0,2074.0,100.0,11.0,100.0,76.0,25.0,25.0,82.0,145086080.0,,,100.0,0.0,100.0,0.0,200.0,0.0,82.0,145086080.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,432.0,100.0,13211298341.0,100.0,24415942219.0,,,,,,,,,,,,,,,92.0,0.0,100.0,8.0,100.0,0.0,79.0,79776334.0,,,100.0,446.0
8001563222016,2018-09-07,1,ST8000DM002,ZA10MCH4,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,56.0,100.0,317.0,22.0,22.0,1.0,121956880.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,121956880.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20043.0,100.0,50144614840.0,100.0,103361012298.0,,,,,,,,,,,,,,,85.0,0.0,100.0,13.0,100.0,0.0,93.0,1806841609.0,,,78.0,20050.0
500107862016,2018-09-07,1,TOSHIBA MQ01ABF050,96HCTBH6T,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1197.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,66.0,13637.0,100.0,0.0,100.0,0.0,,,100.0,256.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1349.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,13634.0
4000787030016,2018-09-07,1,ST4000DM000,S300XBV8,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,1.0,42.0,116428.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,226213720.0,,,,,,,,,,,,,,,,,,,,,,,100.0,23118.0,100.0,35672003768.0,100.0,80534209965.0,,,,,,,,,,,,,,,96.0,0.0,100.0,8.0,100.0,0.0,89.0,921726473.0,,,74.0,23556.0
12000138625024,2018-05-07,1,ST12000NM0007,ZCH07X83,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4295032833.0,,,78.0,22.0,,,100.0,22.0,100.0,263.0,22.0,22.0,83.0,186370880.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,186370880.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,4541.0,100.0,36751676736.0,100.0,46198464494.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,95.0,1703.0,88.0,654204061.0,,,95.0,4591.0
4000787030016,2018-05-07,1,ST4000DM000,Z300ZT7N,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,75.0,25.0,100.0,0.0,100.0,1.0,73.0,55943.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,151767712.0,,,,,,,,,,,,,,,,,,,,,,,100.0,37027.0,100.0,28467474736.0,100.0,250503637808.0,,,,,,,,,,,,,,,91.0,0.0,100.0,13.0,100.0,0.0,80.0,103573689.0,,,58.0,37244.0
4000787030016,2018-05-07,1,ST4000DM000,Z300XG16,100.0,0.0,,,100.0,31.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,76.0,24.0,100.0,0.0,100.0,7.0,92.0,16411.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,115.0,89742552.0,,,,,,,,,,,,,,,,,,,,,,,100.0,39357.0,100.0,34243462844.0,100.0,269984864427.0,,,,,,,,,,,,,,,91.0,0.0,100.0,31.0,100.0,0.0,85.0,343239876.0,,,55.0,39470.0
12000138625024,2018-05-13,1,ST12000NM0007,ZCH0AXP4,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,16.0,100.0,365.0,22.0,22.0,84.0,240565376.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,240565376.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2611.0,100.0,29179134624.0,100.0,31852542892.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,86.0,399287253.0,,,97.0,2715.0
12000138625024,2018-05-13,1,ST12000NM0007,ZCH066ET,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,32.0,100.0,1110.0,21.0,21.0,81.0,122076200.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,122076200.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,4455.0,100.0,36005741160.0,100.0,43706264014.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,2.0,88.0,588291846.0,,,95.0,4826.0
4000787030016,2018-05-13,1,ST4000DM000,Z302FETY,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,85.0,31353.0,18.0,18.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,106.0,11572088.0,,,,,,,,,,,,,,,,,,,,,,,100.0,26748.0,100.0,52396860146.0,100.0,95083818052.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,84.0,305838182.0,,,70.0,26908.0
8001563222016,2018-05-13,1,ST8000DM002,ZA10JKBS,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,36.0,100.0,121.0,29.0,29.0,22.0,104414952.0,,,100.0,8.0,100.0,8.0,200.0,0.0,67.0,104414952.0,,,,,,,,,,,,,,,,,,,,,,,100.0,16584.0,100.0,55709092360.0,100.0,78499471000.0,,,,,,,,,,,,,,,96.0,0.0,100.0,2.0,100.0,138.0,92.0,1740605448.0,,,82.0,16593.0
4000787030016,2018-02-26,1,ST4000DM000,Z304KC0A,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,93.0,15887.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,111.0,32815280.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20108.0,100.0,39955922392.0,100.0,73085649640.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,0.0,89.0,888655840.0,,,77.0,20261.0
4000787030016,2018-02-26,1,ST4000DM000,S300YPMQ,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,21.0,159955.0,24.0,24.0,,,,,99.0,192.0,99.0,192.0,200.0,0.0,120.0,243700448.0,,,,,,,,,,,,,,,,,,,,,,,100.0,23301.0,100.0,36217387440.0,100.0,73047830421.0,,,,,,,,,,,,,,,92.0,0.0,100.0,16.0,100.0,0.0,89.0,899008542.0,,,73.0,24106.0
4000787030016,2018-02-26,1,HGST HMS5C4040ALE640,PL2331LAGSU7HJ,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,448.0,100.0,448.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,99.0,100.0,448.0,100.0,9.0,100.0,0.0,100.0,0.0,113.0,42.0,97.0,26356.0
500107862016,2018-02-26,1,ST500LM012 HN,S2ZYJ9KFC03604,252.0,0.0,100.0,97.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,252.0,0.0,,,64.0,27.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,200.0,0.0,100.0,71.0,100.0,317332.0,,,,,,,100.0,97.0,,,54.0,468078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.0,94.0,1852.0,100.0,10.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,22132.0
4000787030016,2018-02-26,1,HGST HMS5C4040ALE640,PL1331LAGA6LGH,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14.0,100.0,14.0,214.0,28.0,,,100.0,0.0,100.0,16.0,100.0,0.0,200.0,0.0,93.0,786451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,98.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,9005.0
8001563222016,2018-02-26,1,HGST HUH728080ALE600,VKH79JNX,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,183.0,100.0,183.0,222.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,133.0,108.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,2427.0
4000787030016,2018-02-27,1,ST4000DM000,Z300YMY9,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,96.0,4.0,100.0,0.0,89.0,11.0,71.0,29.0,100.0,0.0,100.0,1.0,98.0,5081.0,29.0,29.0,,,,,99.0,224.0,99.0,224.0,200.0,0.0,118.0,176681392.0,,,,,,,,,,,,,,,,,,,,,,,100.0,29118.0,100.0,24571097823.0,100.0,177086315497.0,,,,,,,,,,,,,,,91.0,0.0,100.0,11.0,97.0,3776.0,83.0,215767025.0,,,67.0,29162.0
4000787030016,2018-02-27,1,ST4000DM000,Z300YVQS,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,78.0,22.0,100.0,0.0,100.0,1.0,100.0,845.0,22.0,22.0,,,,,100.0,104.0,100.0,104.0,200.0,0.0,117.0,140202888.0,,,,,,,,,,,,,,,,,,,,,,,100.0,29314.0,100.0,25170291734.0,100.0,167276052877.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,97.0,4080.0,81.0,166973467.0,,,67.0,29335.0
4000787030016,2018-02-27,1,ST4000DM000,Z300X288,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,17.0,83.0,100.0,0.0,91.0,9.0,74.0,26.0,100.0,0.0,100.0,8.0,85.0,30864.0,26.0,26.0,,,,,99.0,168.0,99.0,168.0,200.0,1.0,114.0,70479800.0,,,,,,,,,,,,,,,,,,,,,,,100.0,36691.0,100.0,30037393278.0,100.0,289322887508.0,,,,,,,,,,,,,,,91.0,0.0,100.0,19.0,91.0,11560.0,84.0,244789880.0,,,58.0,36820.0
4000787030016,2018-02-27,1,HGST HMS5C4040BLE640,PL1331LAHBXLNH,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.0,100.0,101.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,98.0,100.0,428.0,100.0,6.0,100.0,0.0,100.0,0.0,111.0,43.0,98.0,15918.0
500107862016,2018-05-12,1,TOSHIBA MQ01ABF050,57GGPDA3T,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12.0,100.0,0.0,100.0,143.0,100.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,93.0,2922.0,100.0,0.0,100.0,0.0,,,100.0,182.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1998.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,2922.0
4000787030016,2018-05-12,1,ST4000DM000,Z302ET2E,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,42.0,58.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,75.0,51819.0,19.0,19.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,117.0,150214624.0,,,,,,,,,,,,,,,,,,,,,,,100.0,28375.0,100.0,54054769896.0,100.0,98046164988.0,,,,,,,,,,,,,,,92.0,0.0,100.0,8.0,100.0,0.0,84.0,307760765.0,,,68.0,28561.0
8001563222016,2018-05-12,1,ST8000NM0055,ZA180ZRC,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,94.0,12425.0,100.0,10.0,98.0,4617.0,30.0,30.0,81.0,134613048.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,134613048.0,,,,,,,,,,,,,,,,,,,,,,,100.0,6588.0,100.0,31789428680.0,100.0,57240190884.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,440.0,91.0,1302798134.0,,,93.0,6629.0
8001563222016,2018-05-12,1,ST8000NM0055,ZA12YJEW,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,86.0,14.0,100.0,0.0,100.0,0.0,77.0,23.0,98.0,4018.0,100.0,0.0,97.0,6724.0,23.0,23.0,22.0,101080512.0,,,100.0,0.0,100.0,0.0,200.0,0.0,59.0,101080512.0,,,,,,,,,,,,,,,,,,,,,,,100.0,8254.0,100.0,36525991760.0,100.0,66357462988.0,,,,,,,,,,,,,,,94.0,0.0,100.0,3.0,99.0,6464.0,92.0,1667755731.0,,,91.0,8259.0
4000787030016,2018-05-12,1,ST4000DM000,Z304HSMT,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,1.0,203294.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,112.0,42692120.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20307.0,100.0,27401645048.0,100.0,80132474530.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,88.0,700103468.0,,,76.0,21258.0
12000138625024,2018-05-06,1,ST12000NM0007,ZCH07H42,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,12.0,99.0,2264.0,38.0,38.0,79.0,78408856.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,78408856.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,3307.0,100.0,26950760488.0,100.0,32211810196.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,86.0,419883589.0,,,96.0,4120.0
8001563222016,2018-09-06,1,ST8000DM002,ZA13R45L,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,64.0,36.0,98.0,5122.0,100.0,0.0,91.0,18241.0,36.0,36.0,21.0,139337760.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,139337760.0,,,,,,,,,,,,,,,,,,,,,,,100.0,16209.0,100.0,50870510960.0,100.0,84539741218.0,,,,,,,,,,,,,,,96.0,0.0,100.0,2.0,100.0,850.0,96.0,4074374024.0,,,82.0,16261.0
8001563222016,2018-09-06,1,ST8000DM002,ZA13R1Y7,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,100.0,0.0,92.0,8.0,100.0,0.0,100.0,0.0,68.0,32.0,71.0,58363.0,100.0,0.0,94.0,12310.0,32.0,32.0,23.0,174930400.0,,,100.0,0.0,100.0,0.0,200.0,0.0,82.0,174930400.0,,,,,,,,,,,,,,,,,,,,,,,100.0,15479.0,100.0,50442531200.0,100.0,89604831980.0,,,,,,,,,,,,,,,92.0,0.0,100.0,4.0,100.0,240.0,95.0,3388737678.0,,,83.0,15517.0
4000787030016,2018-09-06,1,ST4000DM000,Z30414HF,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,3.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,80.0,40936.0,21.0,21.0,,,,,99.0,240.0,99.0,240.0,200.0,0.0,114.0,152872928.0,,,,,,,,,,,,,,,,,,,,,,,100.0,25995.0,100.0,23642308930.0,100.0,228654643070.0,,,,,,,,,,,,,,,91.0,0.0,100.0,19.0,100.0,0.0,81.0,143032784.0,,,71.0,26171.0
4000787030016,2018-09-06,1,ST4000DM000,Z302EQCJ,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,77.0,46077.0,16.0,16.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,117.0,128032560.0,,,,,,,,,,,,,,,,,,,,,,,100.0,31211.0,100.0,55766120128.0,100.0,105924134365.0,,,,,,,,,,,,,,,92.0,0.0,100.0,10.0,100.0,0.0,87.0,507177065.0,,,65.0,31373.0
4000787030016,2018-09-06,1,ST4000DM000,Z305C1VN,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,41.0,118830.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,211306112.0,,,,,,,,,,,,,,,,,,,,,,,100.0,14335.0,100.0,14543193680.0,100.0,63038393703.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,82.0,187173117.0,,,84.0,14801.0
4000787030016,2018-09-06,1,ST4000DM000,Z302SX7J,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,90.0,20152.0,21.0,21.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,117.0,135197728.0,,,,,,,,,,,,,,,,,,,,,,,100.0,26532.0,100.0,49118447320.0,100.0,88957113151.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,84.0,247179532.0,,,70.0,26650.0
8001563222016,2018-09-12,1,ST8000NM0055,ZA189JN2,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,97.0,6997.0,100.0,20.0,97.0,7574.0,23.0,23.0,78.0,68638224.0,,,100.0,0.0,100.0,0.0,200.0,0.0,61.0,68638224.0,,,,,,,,,,,,,,,,,,,,,,,100.0,8960.0,100.0,36353742912.0,100.0,67928418066.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,2008.0,92.0,1699894976.0,,,90.0,8988.0
4000787030016,2018-09-12,1,ST4000DM000,Z304S2PM,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,83.0,34586.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,115.0,90457000.0,,,,,,,,,,,,,,,,,,,,,,,100.0,23788.0,100.0,42937046104.0,100.0,108633348262.0,,,,,,,,,,,,,,,92.0,0.0,100.0,9.0,100.0,0.0,81.0,131023689.0,,,73.0,24181.0
4000787030016,2018-07-17,1,ST4000DM000,Z30250F8,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,82.0,18.0,100.0,1.0,99.0,1.0,80.0,20.0,100.0,0.0,100.0,2.0,8.0,184753.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,187821152.0,,,,,,,,,,,,,,,,,,,,,,,100.0,31695.0,100.0,25070000747.0,100.0,220953352972.0,,,,,,,,,,,,,,,92.0,0.0,100.0,16.0,100.0,0.0,84.0,279993371.0,,,64.0,32353.0
4000787030016,2018-07-17,1,ST4000DM000,Z303H7KB,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,95.0,10492.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,115.0,96291536.0,,,,,,,,,,,,,,,,,,,,,,,100.0,25399.0,100.0,50066406440.0,100.0,92673613605.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,0.0,81.0,149828786.0,,,71.0,25437.0
4000787030016,2018-07-17,1,ST4000DM000,Z304A2GR,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,25.0,150462.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,105.0,10141616.0,,,,,,,,,,,,,,,,,,,,,,,100.0,8062.0,100.0,8774887875.0,100.0,27258632135.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,8.0,82.0,174342682.0,,,91.0,8650.0
4000787030016,2018-07-17,1,HGST HMS5C4040BLE640,PL1331LAHBZ49H,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,148.0,100.0,148.0,240.0,25.0,,,79.0,548.0,100.0,32.0,100.0,0.0,200.0,0.0,91.0,2359313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,504.0,100.0,0.0,100.0,3.0,83.0,488.0,100.0,0.0,111.0,43.0,98.0,18488.0
