date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2018-08-09,Z3029ZBN,ST4000DM000,4000787030016,1,114.0,62212824.0,,,91.0,0.0,100.0,12.0,100.0,0.0,80.0,113441645.0,,,65.0,30889.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,49.0,102421.0,20.0,20.0,,,,,100.0,144.0,100.0,144.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,30238.0,100.0,23238731352.0,100.0,217402027878.0,,,,,,,,,,
2018-08-09,Z302SQG3,ST4000DM000,4000787030016,1,117.0,166009792.0,,,92.0,0.0,100.0,9.0,100.0,0.0,83.0,207425265.0,,,72.0,25279.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,60.0,40.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,1.0,94.0,12791.0,33.0,33.0,,,,,99.0,264.0,99.0,264.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,25153.0,100.0,48694350592.0,100.0,89932188384.0,,,,,,,,,,
2018-08-09,Z304LA91,ST4000DM000,4000787030016,1,108.0,20003040.0,,,96.0,0.0,100.0,4.0,100.0,8.0,81.0,143876166.0,,,73.0,23847.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,87.0,13.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,95.0,11334.0,19.0,19.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,23685.0,100.0,44545507720.0,100.0,102662478354.0,,,,,,,,,,
2018-08-21,Z304JW8C,ST4000DM000,4000787030016,1,112.0,43578104.0,,,92.0,0.0,100.0,8.0,100.0,0.0,86.0,433895279.0,,,72.0,25206.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,90.0,10.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,97.0,6441.0,21.0,21.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,25117.0,100.0,48151286520.0,100.0,97966454593.0,,,,,,,,,,
2018-08-21,ZCH0A8KG,ST12000NM0007,12000138625024,1,82.0,168615160.0,,,97.0,0.0,100.0,3.0,99.0,5136.0,87.0,513917996.0,,,94.0,5337.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,78.0,22.0,100.0,0.0,,,58.0,42.0,,,100.0,65.0,100.0,300.0,42.0,42.0,82.0,168615160.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5286.0,100.0,28059848072.0,100.0,40468236240.0,,,,,,,,,,
2018-08-21,ZJV03MX4,ST12000NM0007,12000138625024,1,76.0,42585192.0,,,95.0,0.0,100.0,4.0,100.0,0.0,85.0,341820448.0,,,98.0,2497.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4295032833.0,,,68.0,32.0,,,100.0,10.0,100.0,170.0,32.0,32.0,76.0,42585192.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2441.0,100.0,25612793464.0,100.0,28629129790.0,,,,,,,,,,
2018-08-21,WD-WX41D948YJ4R,WDC WD60EFRX,6001175126016,1,199.0,45.0,,,199.0,9033.0,100.0,12.0,200.0,0.0,100.0,0.0,,,57.0,31511.0,100.0,0.0,100.0,0.0,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,0.0,200.0,1038.0,127.0,25.0,,,200.0,0.0,200.0,1.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,Z304L9LM,ST4000DM000,4000787030016,1,111.0,38632848.0,,,92.0,0.0,100.0,9.0,100.0,24.0,81.0,164780757.0,,,73.0,24443.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,1.0,93.0,15629.0,22.0,22.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,24293.0,100.0,44729410000.0,100.0,101913623615.0,,,,,,,,,,
2018-08-20,Z305D6LK,ST4000DM000,4000787030016,1,117.0,142366752.0,,,93.0,0.0,100.0,7.0,100.0,0.0,70.0,12472679.0,,,75.0,22157.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,92.0,8.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,96.0,8612.0,33.0,33.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,22091.0,100.0,39813857624.0,100.0,113654867970.0,,,,,,,,,,
2018-08-20,Z3053XRD,ST4000DM000,4000787030016,1,117.0,162147568.0,,,93.0,0.0,100.0,7.0,100.0,0.0,81.0,137935294.0,,,74.0,23492.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,88.0,12.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,85.0,31934.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,23243.0,100.0,42398223208.0,100.0,104977974935.0,,,,,,,,,,
2018-08-20,Z304KCEB,ST4000DM000,4000787030016,1,118.0,168758848.0,,,91.0,0.0,100.0,10.0,100.0,0.0,79.0,85952189.0,,,73.0,24154.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,98.0,5716.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,24104.0,100.0,42794080392.0,100.0,94368402255.0,,,,,,,,,,
2018-08-20,Z3010DCS,ST4000DM000,4000787030016,1,113.0,51755944.0,,,91.0,0.0,100.0,9.0,96.0,4672.0,83.0,208501018.0,,,62.0,33393.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,74.0,26.0,100.0,0.0,100.0,1.0,80.0,40761.0,26.0,26.0,,,,,97.0,568.0,97.0,568.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,33097.0,100.0,24550848504.0,100.0,182212722372.0,,,,,,,,,,
2018-08-20,Z3051KPV,ST4000DM000,4000787030016,1,109.0,24780024.0,,,93.0,0.0,100.0,13.0,100.0,0.0,81.0,132980434.0,,,74.0,23636.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,89.0,11.0,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,83.0,34710.0,18.0,18.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,23223.0,100.0,42274643992.0,100.0,100857651144.0,,,,,,,,,,
2018-08-20,Z305DW25,ST4000DM000,4000787030016,1,118.0,169059288.0,,,92.0,0.0,100.0,8.0,100.0,0.0,80.0,101759305.0,,,75.0,22402.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,98.0,4419.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,22321.0,100.0,41594721944.0,100.0,88598199179.0,,,,,,,,,,
2018-08-08,Z30149EV,ST4000DM000,4000787030016,1,120.0,238972600.0,,,92.0,0.0,100.0,12.0,100.0,0.0,81.0,127044421.0,,,57.0,38427.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,99.0,1.0,100.0,1.0,87.0,13.0,68.0,32.0,100.0,0.0,100.0,4.0,93.0,14498.0,32.0,32.0,,,,,100.0,160.0,100.0,160.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,38373.0,100.0,28458669548.0,100.0,260374646241.0,,,,,,,,,,
2018-08-08,ZA12627A,ST8000DM002,8001563222016,1,79.0,76422856.0,,,98.0,0.0,100.0,2.0,100.0,24.0,96.0,3669368453.0,,,82.0,16255.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,91.0,9.0,100.0,0.0,100.0,0.0,65.0,35.0,81.0,39227.0,100.0,1.0,95.0,11717.0,35.0,35.0,24.0,76422856.0,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,16221.0,100.0,52044756536.0,100.0,94075643092.0,,,,,,,,,,
2018-08-22,PL1331LAGRZT5H,HGST HMS5C4040ALE640,4000787030016,1,100.0,0.0,133.0,104.0,141.0,548.0,100.0,10.0,100.0,0.0,100.0,0.0,111.0,43.0,95.0,36723.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,87.0,100.0,87.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,ZA107DY2,ST8000DM002,8001563222016,1,83.0,208528728.0,,,98.0,0.0,100.0,1.0,100.0,0.0,93.0,1945855032.0,,,79.0,18893.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,40.0,100.0,191.0,22.0,22.0,1.0,208528728.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,18880.0,100.0,60476574544.0,100.0,102326238684.0,,,,,,,,,,
2018-08-23,PL2331LAGUMJEJ,HGST HMS5C4040ALE640,4000787030016,1,100.0,0.0,135.0,99.0,100.0,442.0,100.0,9.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,32737.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,614.0,100.0,614.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-15,ZCH0CCGY,ST12000NM0007,12000138625024,1,84.0,234689912.0,,,98.0,0.0,100.0,2.0,100.0,0.0,88.0,614709323.0,,,95.0,4443.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,24.0,100.0,233.0,25.0,25.0,84.0,234689912.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,4409.0,100.0,36428267160.0,100.0,46326034156.0,,,,,,,,,,
2018-07-01,ZA12624Y,ST8000DM002,8001563222016,1,71.0,227454224.0,,,92.0,0.0,100.0,4.0,100.0,128.0,96.0,3947136669.0,,,80.0,17769.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,76.0,24.0,93.0,14864.0,100.0,2.0,96.0,9633.0,24.0,24.0,19.0,227454224.0,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,17758.0,100.0,57477160472.0,100.0,98910996236.0,,,,,,,,,,
2018-07-01,S300Z4Y3,ST4000DM000,4000787030016,1,111.0,32722976.0,,,92.0,0.0,100.0,10.0,100.0,0.0,81.0,156328423.0,,,73.0,24338.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,94.0,12173.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,24220.0,100.0,46686080968.0,100.0,99850847565.0,,,,,,,,,,
2018-07-29,ZA13WHJY,ST8000NM0055,8001563222016,1,55.0,53259568.0,,,95.0,0.0,100.0,4.0,90.0,41560.0,94.0,2340243975.0,,,87.0,11887.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,28.0,72.0,100.0,0.0,100.0,0.0,68.0,32.0,94.0,13795.0,100.0,24.0,97.0,7398.0,32.0,32.0,77.0,53259568.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,11861.0,100.0,43237227816.0,100.0,84640489330.0,,,,,,,,,,
2018-09-04,Z304JNRJ,ST4000DM000,4000787030016,1,110.0,27169584.0,,,92.0,0.0,100.0,10.0,100.0,0.0,84.0,318292474.0,,,71.0,25492.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,97.0,6540.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,25395.0,100.0,49800725416.0,100.0,97242714770.0,,,,,,,,,,
2018-09-04,ZJV03EK6,ST12000NM0007,12000138625024,1,80.0,102655000.0,,,91.0,0.0,100.0,7.0,100.0,3424.0,85.0,288477761.0,,,97.0,2827.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,,,74.0,26.0,,,100.0,30.0,100.0,551.0,26.0,26.0,80.0,102655000.0,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2671.0,100.0,20843842464.0,100.0,21983485082.0,,,,,,,,,,
2018-09-04,Z303Y4MH,ST4000DM000,4000787030016,1,120.0,242469280.0,,,91.0,0.0,100.0,19.0,100.0,0.0,86.0,9487103775.0,,,71.0,25801.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,,,,,,,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,10.0,180974.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,25166.0,100.0,21792552590.0,100.0,194256850512.0,,,,,,,,,,
2018-09-04,17OYTGL5T,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1962.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,85.0,6371.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14.0,100.0,0.0,96.0,47053.0,100.0,43.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,85.0,6246.0,100.0,0.0,100.0,0.0,,,100.0,262.0,,,100.0,0.0,,,,,,,,,,,,,,
2018-09-04,Z303XYW6,ST4000DM000,4000787030016,1,111.0,39328488.0,,,95.0,0.0,100.0,5.0,99.0,1616.0,81.0,130608449.0,,,73.0,24510.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,1.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,98.0,5879.0,18.0,18.0,,,,,89.0,1936.0,89.0,1936.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,24463.0,100.0,45371710528.0,100.0,102452745605.0,,,,,,,,,,
2018-09-04,Z305Q0NT,ST4000DM000,4000787030016,1,109.0,48004432.0,,,94.0,0.0,100.0,6.0,100.0,8.0,89.0,937382183.0,,,75.0,22157.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,72.0,56739.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,21818.0,100.0,35551589024.0,100.0,98777194532.0,,,,,,,,,,
2018-09-10,96HCTBHTT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1382.0,100.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,13751.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,1.0,100.0,1663.0,100.0,36.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,66.0,13753.0,100.0,0.0,100.0,0.0,,,100.0,269.0,,,100.0,0.0,,,,,,,,,,,,,,
2018-09-10,96HCTBHHT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1387.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,13707.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17.0,100.0,0.0,100.0,1448.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,66.0,13710.0,100.0,0.0,100.0,0.0,,,100.0,265.0,,,100.0,0.0,,,,,,,,,,,,,,
2018-09-10,ZCH0895Y,ST12000NM0007,12000138625024,1,81.0,135115512.0,,,94.0,0.0,100.0,5.0,100.0,0.0,89.0,768610784.0,,,94.0,5811.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,91.0,9.0,100.0,0.0,,,77.0,23.0,,,100.0,43.0,100.0,292.0,23.0,23.0,81.0,135115512.0,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5771.0,100.0,41333620912.0,100.0,57434376876.0,,,,,,,,,,
2018-09-10,Z302SY7G,ST4000DM000,4000787030016,1,117.0,127956256.0,,,92.0,0.0,100.0,10.0,100.0,0.0,84.0,311039156.0,,,71.0,26027.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,11.0,89.0,100.0,0.0,28.0,72.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,95.0,10381.0,31.0,31.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,25917.0,100.0,48528885944.0,100.0,95735701086.0,,,,,,,,,,
2018-09-10,Z305DFA7,ST4000DM000,4000787030016,1,119.0,202080704.0,,,93.0,0.0,100.0,7.0,100.0,0.0,90.0,992873940.0,,,75.0,22301.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,73.0,55149.0,28.0,28.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,21949.0,100.0,36663725640.0,100.0,100490655611.0,,,,,,,,,,
2018-09-10,96HCTBHKT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1384.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,13707.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,1699.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,66.0,13708.0,100.0,0.0,100.0,0.0,,,100.0,253.0,,,100.0,0.0,,,,,,,,,,,,,,
2018-09-10,ZA171SGC,ST8000NM0055,8001563222016,1,82.0,167737280.0,,,99.0,0.0,100.0,1.0,100.0,0.0,95.0,3027184422.0,,,87.0,11957.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,98.0,5055.0,100.0,11.0,93.0,14580.0,28.0,28.0,82.0,167737280.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,11936.0,100.0,42694811592.0,100.0,80605118698.0,,,,,,,,,,
2018-09-10,96HCTBHLT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1400.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,13709.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1566.0,100.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,66.0,13710.0,100.0,0.0,100.0,0.0,,,100.0,260.0,,,100.0,0.0,,,,,,,,,,,,,,
2018-09-10,ZA13ZV97,ST8000DM002,8001563222016,1,79.0,232610184.0,,,96.0,0.0,100.0,2.0,100.0,0.0,95.0,3075372711.0,,,83.0,15611.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,61.0,39.0,99.0,3693.0,100.0,4.0,97.0,6684.0,39.0,39.0,1.0,232610184.0,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,15577.0,100.0,50604584728.0,100.0,129996805462.0,,,,,,,,,,
2018-09-10,ZA16VVNB,ST8000NM0055,8001563222016,1,79.0,76496184.0,,,99.0,0.0,100.0,1.0,100.0,0.0,95.0,2998319498.0,,,87.0,11957.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,98.0,4474.0,100.0,10.0,94.0,13752.0,32.0,32.0,79.0,76496184.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,11934.0,100.0,42593134360.0,100.0,79091700490.0,,,,,,,,,,
2018-09-10,ZCH0B456,ST12000NM0007,12000138625024,1,83.0,220021752.0,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,816063390.0,,,94.0,5598.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,59.0,100.0,481.0,30.0,30.0,83.0,220021752.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5477.0,100.0,37631724400.0,100.0,70254461448.0,,,,,,,,,,
2018-09-11,ZCH07J8T,ST12000NM0007,12000138625024,1,81.0,137854352.0,,,98.0,0.0,100.0,2.0,100.0,0.0,90.0,978569314.0,,,92.0,7640.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,74.0,100.0,400.0,35.0,35.0,81.0,137854352.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,7575.0,100.0,46217458416.0,100.0,67690024596.0,,,,,,,,,,
2018-09-11,Z3025L7R,ST4000DM000,4000787030016,1,118.0,182895376.0,,,93.0,0.0,100.0,13.0,100.0,0.0,87.0,593238345.0,,,61.0,34540.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,77.0,23.0,100.0,0.0,100.0,2.0,50.0,101078.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,34133.0,100.0,26326363682.0,100.0,310700739993.0,,,,,,,,,,
2018-09-11,Z304JGA1,ST4000DM000,4000787030016,1,116.0,100875752.0,,,93.0,0.0,100.0,7.0,100.0,0.0,83.0,204339524.0,,,72.0,24681.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,97.0,6290.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,24626.0,100.0,43587267720.0,100.0,125135895914.0,,,,,,,,,,
2018-09-05,PL2331LAH668LJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,133.0,105.0,100.0,416.0,100.0,6.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,14099.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,58.0,100.0,58.0,206.0,29.0,,,100.0,0.0,100.0,88.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,Z304JMAM,ST4000DM000,4000787030016,1,115.0,98554400.0,,,92.0,0.0,100.0,12.0,100.0,0.0,85.0,360308406.0,,,71.0,25542.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,97.0,6212.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,25453.0,100.0,47364947440.0,100.0,132947010345.0,,,,,,,,,,
